CORE_CN,TRE_CN,PLOT_CN,Year,RW,STATECD,COUNTYCD,DIA,MEASYEAR,LAT,LON,ELEV,CNT_HT,CNT_LGTH,CNT_X,PITH,RINGCOUNT,VERIFY,REVISIT,INVYR
295705730489998,275460230489998,40405776010690,1984,0.82,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1985,0.75,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1986,0.51,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1987,0.64,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1988,0.63,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1989,0.25,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1990,0.32,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1991,0.45,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1992,0.41,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1993,0.5,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1994,0.58,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1995,0.82,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1996,0.99,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1997,0.89,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1998,1.16,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,1999,1.02,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2000,0.66,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2001,0.53,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2002,0.47,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2003,0.47,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2004,0.45,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2005,0.49,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2006,0.55,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2007,0.35,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2008,0.48,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2009,0.36,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2010,0.37,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2011,0.55,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2012,0.41,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705730489998,275460230489998,40405776010690,2013,0.39,56,13,13.1,2013,42.886294,-109.165075,9970,0.9,4,1.3,n,102,y,y,2013
295705782489998,247331678489998,40406795010690,1924,1.86,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1925,1.98,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1926,2.35,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1927,1.74,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1928,1.78,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1929,1.07,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1930,1.24,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1931,1.23,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1932,1.42,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1933,1.21,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1934,0.93,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1935,1.27,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1936,1.28,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1937,1.48,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1938,1.36,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1939,1.37,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1940,1.12,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1941,1.21,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1942,1.03,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1943,0.98,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1944,0.98,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1945,1.15,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1946,1.02,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1947,1.15,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1948,1.06,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1949,0.93,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1950,1.15,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1951,1.14,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1952,1.3,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1953,0.85,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1954,0.73,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1955,0.85,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1956,0.91,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1957,0.85,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1958,1.03,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1959,0.85,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1960,0.97,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1961,0.89,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1962,0.92,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1963,1.21,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1964,0.81,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1965,1.04,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1966,1.1,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1967,1.17,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1968,1.15,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1969,1,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1970,0.83,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1971,0.66,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1972,0.94,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1973,1.02,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1974,0.99,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1975,0.63,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1976,0.93,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1977,0.76,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1978,0.93,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1979,0.81,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1980,0.52,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1981,0.95,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1982,0.89,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1983,0.72,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1984,0.8,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1985,0.88,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1986,0.73,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1987,0.97,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1988,0.97,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1989,0.71,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1990,0.53,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1991,0.72,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1992,0.5,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1993,0.61,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1994,0.79,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1995,0.85,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1996,0.49,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1997,0.7,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1998,0.74,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,1999,0.62,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2000,0.3,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2001,0.41,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2002,0.59,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2003,0.61,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2004,0.41,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2005,0.78,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2006,0.56,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2007,0.69,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2008,0.52,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2009,0.64,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2010,0.97,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2011,0.78,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2012,0.77,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705782489998,247331678489998,40406795010690,2013,0.29,56,29,9,2013,44.294457,-109.622942,9800,0.9,8.3,3.1,n,90,y,n,2012
295705783489998,247331772489998,40406795010690,1891,2.66,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1892,2.48,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1893,2.77,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1894,2.72,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1895,2.59,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1896,2.24,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1897,1.54,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1898,2.37,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1899,1.98,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1900,1.99,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1901,1.81,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1902,2.47,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1903,1.84,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1904,1.86,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1905,1.56,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1906,1.73,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1907,1.15,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1908,2.36,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1909,2.4,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1910,2.04,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1911,1.92,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1912,1.86,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1913,1.44,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1914,2.06,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1915,1.76,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1916,1.64,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1917,1.51,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1918,1.84,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1919,2.01,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1920,1.74,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1921,2.25,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1922,1.92,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1923,2.07,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1924,1.67,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1925,1.84,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1926,1.85,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1927,1.77,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1928,2.04,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1929,2.3,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1930,1.55,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1931,1.97,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1932,2.34,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1933,1.61,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1934,2.1,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1935,1.95,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1936,2.79,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1937,2.03,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1938,2.1,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1939,1.76,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1940,1.46,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1941,1.43,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1942,1.37,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1943,1.07,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1944,1.14,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1945,1.31,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1946,0.83,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1947,1.12,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1948,1.46,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1949,1.29,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1950,1.13,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1951,1.16,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1952,1.09,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1953,1.24,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1954,1.08,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1955,1.53,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1956,0.84,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1957,1.46,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1958,1.14,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1959,1.46,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1960,1.08,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1961,0.99,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1962,0.92,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
295705783489998,247331772489998,40406795010690,1963,1.3,56,29,13.7,2013,44.294457,-109.622942,9800,0.9,8.5,3.1,n,123,y,n,2012
