TRE_CN,PLOT_CN,MEASYEAR,Year,RW,DIA
295705463489998,40405619010690,2012,1997,0.27,5.3
295705463489998,40405619010690,2012,1998,0.28,5.3
295705463489998,40405619010690,2012,1999,0.34,5.3
295705463489998,40405619010690,2012,2000,0.42,5.3
295705463489998,40405619010690,2012,2001,0.26,5.3
295705463489998,40405619010690,2012,2002,0.29,5.3
295705463489998,40405619010690,2012,2003,0.3,5.3
295705463489998,40405619010690,2012,2004,0.22,5.3
295705463489998,40405619010690,2012,2005,0.24,5.3
295705463489998,40405619010690,2012,2006,0.4,5.3
295705463489998,40405619010690,2012,2007,0.46,5.3
295705463489998,40405619010690,2012,2008,0.41,5.3
295705463489998,40405619010690,2012,2009,0.52,5.3
295705463489998,40405619010690,2012,2010,0.52,5.3
295705463489998,40405619010690,2012,2011,0.89,5.3
295705463489998,40405619010690,2012,2012,1.18,5.3
295705475489998,40405670010690,2012,1836,1.01,11
295705475489998,40405670010690,2012,1837,1.03,11
295705475489998,40405670010690,2012,1838,0.95,11
295705475489998,40405670010690,2012,1839,0.98,11
295705475489998,40405670010690,2012,1840,0.74,11
295705475489998,40405670010690,2012,1841,0.63,11
295705475489998,40405670010690,2012,1842,0.29,11
295705475489998,40405670010690,2012,1843,1.04,11
295705475489998,40405670010690,2012,1844,1.16,11
295705475489998,40405670010690,2012,1845,0.71,11
295705475489998,40405670010690,2012,1846,0.7,11
295705475489998,40405670010690,2012,1847,0.72,11
295705475489998,40405670010690,2012,1848,0.71,11
295705475489998,40405670010690,2012,1849,0.96,11
295705475489998,40405670010690,2012,1850,0.5,11
295705475489998,40405670010690,2012,1851,0.81,11
295705475489998,40405670010690,2012,1852,0.72,11
295705475489998,40405670010690,2012,1853,0.82,11
295705475489998,40405670010690,2012,1854,1.1,11
295705475489998,40405670010690,2012,1855,0.5,11
295705475489998,40405670010690,2012,1856,0.71,11
295705475489998,40405670010690,2012,1857,0.32,11
295705475489998,40405670010690,2012,1858,0.92,11
295705475489998,40405670010690,2012,1859,0.74,11
295705475489998,40405670010690,2012,1860,0.65,11
295705475489998,40405670010690,2012,1861,0.41,11
295705475489998,40405670010690,2012,1862,0.82,11
295705475489998,40405670010690,2012,1863,0.43,11
295705475489998,40405670010690,2012,1864,0.56,11
295705475489998,40405670010690,2012,1865,0.2,11
295705475489998,40405670010690,2012,1866,0.82,11
295705475489998,40405670010690,2012,1867,0.73,11
295705475489998,40405670010690,2012,1868,0.64,11
295705475489998,40405670010690,2012,1869,0.75,11
295705475489998,40405670010690,2012,1870,0.78,11
295705475489998,40405670010690,2012,1871,0.71,11
295705475489998,40405670010690,2012,1872,0.35,11
295705475489998,40405670010690,2012,1873,0.54,11
295705475489998,40405670010690,2012,1874,0.56,11
295705475489998,40405670010690,2012,1875,0.54,11
295705475489998,40405670010690,2012,1876,0.49,11
295705475489998,40405670010690,2012,1877,0.42,11
295705475489998,40405670010690,2012,1878,0.42,11
295705475489998,40405670010690,2012,1879,0.48,11
295705475489998,40405670010690,2012,1880,0.17,11
295705475489998,40405670010690,2012,1881,0.2,11
295705475489998,40405670010690,2012,1882,0.31,11
295705475489998,40405670010690,2012,1883,0.36,11
295705475489998,40405670010690,2012,1884,0.46,11
295705475489998,40405670010690,2012,1885,0.71,11
295705475489998,40405670010690,2012,1886,0.62,11
295705475489998,40405670010690,2012,1887,0.3,11
295705475489998,40405670010690,2012,1888,0.53,11
295705475489998,40405670010690,2012,1889,0.34,11
295705475489998,40405670010690,2012,1890,0.34,11
295705475489998,40405670010690,2012,1891,0.56,11
295705475489998,40405670010690,2012,1892,0.53,11
295705475489998,40405670010690,2012,1893,0.35,11
295705475489998,40405670010690,2012,1894,0.34,11
295705475489998,40405670010690,2012,1895,0.41,11
295705475489998,40405670010690,2012,1896,0.49,11
295705475489998,40405670010690,2012,1897,0.39,11
295705475489998,40405670010690,2012,1898,0.52,11
295705475489998,40405670010690,2012,1899,0.53,11
295705475489998,40405670010690,2012,1900,0.68,11
295705475489998,40405670010690,2012,1901,0.53,11
295705475489998,40405670010690,2012,1902,0.24,11
295705475489998,40405670010690,2012,1903,0.41,11
295705475489998,40405670010690,2012,1904,0.31,11
295705475489998,40405670010690,2012,1905,0.48,11
295705475489998,40405670010690,2012,1906,0.44,11
295705475489998,40405670010690,2012,1907,0.55,11
295705475489998,40405670010690,2012,1908,0.68,11
295705475489998,40405670010690,2012,1909,0.67,11
295705475489998,40405670010690,2012,1910,0.51,11
295705475489998,40405670010690,2012,1911,0.4,11
295705475489998,40405670010690,2012,1912,0.52,11
295705475489998,40405670010690,2012,1913,0.57,11
295705475489998,40405670010690,2012,1914,0.48,11
295705475489998,40405670010690,2012,1915,0.35,11
295705475489998,40405670010690,2012,1916,0.4,11
295705475489998,40405670010690,2012,1917,0.49,11
295705475489998,40405670010690,2012,1918,0.36,11
295705475489998,40405670010690,2012,1919,0.19,11
295705475489998,40405670010690,2012,1920,0.23,11
295705475489998,40405670010690,2012,1921,0.26,11
295705475489998,40405670010690,2012,1922,0.33,11
295705475489998,40405670010690,2012,1923,0.42,11
295705475489998,40405670010690,2012,1924,0.46,11
295705475489998,40405670010690,2012,1925,0.5,11
295705475489998,40405670010690,2012,1926,0.46,11
295705475489998,40405670010690,2012,1927,0.42,11
295705475489998,40405670010690,2012,1928,0.54,11
295705475489998,40405670010690,2012,1929,0.44,11
295705475489998,40405670010690,2012,1930,0.38,11
295705475489998,40405670010690,2012,1931,0.37,11
295705475489998,40405670010690,2012,1932,0.3,11
295705475489998,40405670010690,2012,1933,0.22,11
295705475489998,40405670010690,2012,1934,0.17,11
295705475489998,40405670010690,2012,1935,0.22,11
295705475489998,40405670010690,2012,1936,0.21,11
295705475489998,40405670010690,2012,1937,0.2,11
295705475489998,40405670010690,2012,1938,0.26,11
295705475489998,40405670010690,2012,1939,0.28,11
295705475489998,40405670010690,2012,1940,0.28,11
295705475489998,40405670010690,2012,1941,0.55,11
295705475489998,40405670010690,2012,1942,0.51,11
295705475489998,40405670010690,2012,1943,0.31,11
295705475489998,40405670010690,2012,1944,0.39,11
295705475489998,40405670010690,2012,1945,0.4,11
295705475489998,40405670010690,2012,1946,0.29,11
295705475489998,40405670010690,2012,1947,0.32,11
295705475489998,40405670010690,2012,1948,0.32,11
295705475489998,40405670010690,2012,1949,0.42,11
295705475489998,40405670010690,2012,1950,0.4,11
295705475489998,40405670010690,2012,1951,0.45,11
295705475489998,40405670010690,2012,1952,0.69,11
295705475489998,40405670010690,2012,1953,0.43,11
295705475489998,40405670010690,2012,1954,0.5,11
295705475489998,40405670010690,2012,1955,0.39,11
295705475489998,40405670010690,2012,1956,0.35,11
295705475489998,40405670010690,2012,1957,0.36,11
295705475489998,40405670010690,2012,1958,0.36,11
295705475489998,40405670010690,2012,1959,0.45,11
295705475489998,40405670010690,2012,1960,0.48,11
295705475489998,40405670010690,2012,1961,0.65,11
295705475489998,40405670010690,2012,1962,0.77,11
295705475489998,40405670010690,2012,1963,0.93,11
295705475489998,40405670010690,2012,1964,1.01,11
295705475489998,40405670010690,2012,1965,0.73,11
295705475489998,40405670010690,2012,1966,0.85,11
295705475489998,40405670010690,2012,1967,0.81,11
295705475489998,40405670010690,2012,1968,0.78,11
295705475489998,40405670010690,2012,1969,0.81,11
295705475489998,40405670010690,2012,1970,0.45,11
295705475489998,40405670010690,2012,1971,0.41,11
295705475489998,40405670010690,2012,1972,0.38,11
295705475489998,40405670010690,2012,1973,0.5,11
295705475489998,40405670010690,2012,1974,0.46,11
295705475489998,40405670010690,2012,1975,0.35,11
295705475489998,40405670010690,2012,1976,0.47,11
295705475489998,40405670010690,2012,1977,0.36,11
295705475489998,40405670010690,2012,1978,0.47,11
295705475489998,40405670010690,2012,1979,0.47,11
295705475489998,40405670010690,2012,1980,0.49,11
295705475489998,40405670010690,2012,1981,0.56,11
295705475489998,40405670010690,2012,1982,0.56,11
295705475489998,40405670010690,2012,1983,0.47,11
295705475489998,40405670010690,2012,1984,0.78,11
295705475489998,40405670010690,2012,1985,0.59,11
295705475489998,40405670010690,2012,1986,0.48,11
295705475489998,40405670010690,2012,1987,0.54,11
295705475489998,40405670010690,2012,1988,0.41,11
295705475489998,40405670010690,2012,1989,0.35,11
295705475489998,40405670010690,2012,1990,0.38,11
295705475489998,40405670010690,2012,1991,0.53,11
295705475489998,40405670010690,2012,1992,0.48,11
295705475489998,40405670010690,2012,1993,0.53,11
295705475489998,40405670010690,2012,1994,0.46,11
295705475489998,40405670010690,2012,1995,0.43,11
295705475489998,40405670010690,2012,1996,0.29,11
295705475489998,40405670010690,2012,1997,0.35,11
295705475489998,40405670010690,2012,1998,0.48,11
295705475489998,40405670010690,2012,1999,0.5,11
295705475489998,40405670010690,2012,2000,0.35,11
295705475489998,40405670010690,2012,2001,0.14,11
295705475489998,40405670010690,2012,2002,0.26,11
295705475489998,40405670010690,2012,2003,0.3,11
295705475489998,40405670010690,2012,2004,0.22,11
295705475489998,40405670010690,2012,2005,0.34,11
295705475489998,40405670010690,2012,2006,0.18,11
295705475489998,40405670010690,2012,2007,0.25,11
295705475489998,40405670010690,2012,2008,0.3,11
295705475489998,40405670010690,2012,2009,0.19,11
295705475489998,40405670010690,2012,2010,0.32,11
295705475489998,40405670010690,2012,2011,0.41,11
295705475489998,40405670010690,2012,2012,0.32,11
295705480489998,40405821010690,2012,1918,0.47,4.6
295705480489998,40405821010690,2012,1919,0.88,4.6
295705480489998,40405821010690,2012,1920,0.27,4.6
295705480489998,40405821010690,2012,1921,0.69,4.6
295705480489998,40405821010690,2012,1922,0.96,4.6
295705480489998,40405821010690,2012,1923,1.33,4.6
295705480489998,40405821010690,2012,1924,1.03,4.6
295705480489998,40405821010690,2012,1925,1.21,4.6
295705480489998,40405821010690,2012,1926,1.39,4.6
295705480489998,40405821010690,2012,1927,1.25,4.6
295705480489998,40405821010690,2012,1928,0.95,4.6
295705480489998,40405821010690,2012,1929,0.77,4.6
295705480489998,40405821010690,2012,1930,0.64,4.6
295705480489998,40405821010690,2012,1931,0.89,4.6
295705480489998,40405821010690,2012,1932,0.79,4.6
295705480489998,40405821010690,2012,1933,1.11,4.6
295705480489998,40405821010690,2012,1934,0.65,4.6
295705480489998,40405821010690,2012,1935,0.88,4.6
295705480489998,40405821010690,2012,1936,1.11,4.6
295705480489998,40405821010690,2012,1937,1.04,4.6
295705480489998,40405821010690,2012,1938,0.98,4.6
295705480489998,40405821010690,2012,1939,0.69,4.6
295705480489998,40405821010690,2012,1940,0.65,4.6
295705480489998,40405821010690,2012,1941,0.67,4.6
295705480489998,40405821010690,2012,1942,0.84,4.6
295705480489998,40405821010690,2012,1943,0.61,4.6
295705480489998,40405821010690,2012,1944,0.75,4.6
295705480489998,40405821010690,2012,1945,0.94,4.6
295705480489998,40405821010690,2012,1946,0.76,4.6
295705480489998,40405821010690,2012,1947,0.66,4.6
295705480489998,40405821010690,2012,1948,0.68,4.6
295705480489998,40405821010690,2012,1949,0.64,4.6
295705480489998,40405821010690,2012,1950,0.74,4.6
295705480489998,40405821010690,2012,1951,0.8,4.6
295705480489998,40405821010690,2012,1952,1.11,4.6
295705480489998,40405821010690,2012,1953,0.61,4.6
295705480489998,40405821010690,2012,1954,0.9,4.6
295705480489998,40405821010690,2012,1955,0.56,4.6
295705480489998,40405821010690,2012,1956,0.38,4.6
295705480489998,40405821010690,2012,1957,0.64,4.6
295705480489998,40405821010690,2012,1958,0.69,4.6
295705480489998,40405821010690,2012,1959,0.79,4.6
295705480489998,40405821010690,2012,1960,0.46,4.6
295705480489998,40405821010690,2012,1961,0.54,4.6
295705480489998,40405821010690,2012,1962,0.54,4.6
295705480489998,40405821010690,2012,1963,0.87,4.6
295705480489998,40405821010690,2012,1964,0.61,4.6
295705480489998,40405821010690,2012,1965,0.54,4.6
295705480489998,40405821010690,2012,1966,0.75,4.6
295705480489998,40405821010690,2012,1967,0.55,4.6
295705480489998,40405821010690,2012,1968,0.62,4.6
295705480489998,40405821010690,2012,1969,0.61,4.6
295705480489998,40405821010690,2012,1970,0.55,4.6
295705480489998,40405821010690,2012,1971,0.72,4.6
295705480489998,40405821010690,2012,1972,0.69,4.6
295705480489998,40405821010690,2012,1973,0.77,4.6
295705480489998,40405821010690,2012,1974,0.65,4.6
295705480489998,40405821010690,2012,1975,0.71,4.6
295705480489998,40405821010690,2012,1976,0.65,4.6
295705480489998,40405821010690,2012,1977,0.58,4.6
295705480489998,40405821010690,2012,1978,0.51,4.6
295705480489998,40405821010690,2012,1979,0.32,4.6
295705480489998,40405821010690,2012,1980,0.31,4.6
295705480489998,40405821010690,2012,1981,0.31,4.6
295705480489998,40405821010690,2012,1982,0.18,4.6
295705480489998,40405821010690,2012,1983,0.38,4.6
295705480489998,40405821010690,2012,1984,0.22,4.6
295705480489998,40405821010690,2012,1985,0.25,4.6
295705480489998,40405821010690,2012,1986,0.18,4.6
295705480489998,40405821010690,2012,1987,0.14,4.6
295705480489998,40405821010690,2012,1988,0.25,4.6
295705480489998,40405821010690,2012,1989,0.12,4.6
295705480489998,40405821010690,2012,1990,0.21,4.6
295705480489998,40405821010690,2012,1991,0.17,4.6
295705480489998,40405821010690,2012,1992,0.17,4.6
295705480489998,40405821010690,2012,1993,0.15,4.6
295705480489998,40405821010690,2012,1994,0.26,4.6
295705480489998,40405821010690,2012,1995,0.26,4.6
295705480489998,40405821010690,2012,1996,0.26,4.6
295705480489998,40405821010690,2012,1997,0.15,4.6
295705480489998,40405821010690,2012,1998,0.22,4.6
295705480489998,40405821010690,2012,1999,0.26,4.6
295705480489998,40405821010690,2012,2000,0.25,4.6
295705480489998,40405821010690,2012,2001,0.2,4.6
295705480489998,40405821010690,2012,2002,0.11,4.6
295705480489998,40405821010690,2012,2003,0.19,4.6
295705480489998,40405821010690,2012,2004,0.14,4.6
295705480489998,40405821010690,2012,2005,0.29,4.6
295705480489998,40405821010690,2012,2006,0.19,4.6
295705480489998,40405821010690,2012,2007,0.22,4.6
295705480489998,40405821010690,2012,2008,0.21,4.6
295705480489998,40405821010690,2012,2009,0.23,4.6
295705480489998,40405821010690,2012,2010,0.08,4.6
295705480489998,40405821010690,2012,2011,0.19,4.6
295705480489998,40405821010690,2012,2012,0.3,4.6
295705540489998,40406817010690,2012,1865,0.55,10.6
295705540489998,40406817010690,2012,1866,1.16,10.6
295705540489998,40406817010690,2012,1867,0.57,10.6
295705540489998,40406817010690,2012,1868,0.75,10.6
295705540489998,40406817010690,2012,1869,0.66,10.6
295705540489998,40406817010690,2012,1870,0.66,10.6
295705540489998,40406817010690,2012,1871,1.13,10.6
295705540489998,40406817010690,2012,1872,1.07,10.6
295705540489998,40406817010690,2012,1873,1.28,10.6
295705540489998,40406817010690,2012,1874,0.92,10.6
295705540489998,40406817010690,2012,1875,0.81,10.6
295705540489998,40406817010690,2012,1876,0.54,10.6
295705540489998,40406817010690,2012,1877,0.85,10.6
295705540489998,40406817010690,2012,1878,0.83,10.6
295705540489998,40406817010690,2012,1879,0.81,10.6
295705540489998,40406817010690,2012,1880,0.55,10.6
295705540489998,40406817010690,2012,1881,0.57,10.6
295705540489998,40406817010690,2012,1882,0.72,10.6
295705540489998,40406817010690,2012,1883,0.49,10.6
295705540489998,40406817010690,2012,1884,0.63,10.6
295705540489998,40406817010690,2012,1885,0.67,10.6
295705540489998,40406817010690,2012,1886,0.75,10.6
295705540489998,40406817010690,2012,1887,0.41,10.6
295705540489998,40406817010690,2012,1888,1.01,10.6
295705540489998,40406817010690,2012,1889,1.12,10.6
295705540489998,40406817010690,2012,1890,0.96,10.6
295705540489998,40406817010690,2012,1891,0.81,10.6
295705540489998,40406817010690,2012,1892,0.91,10.6
295705540489998,40406817010690,2012,1893,0.82,10.6
295705540489998,40406817010690,2012,1894,1.08,10.6
295705540489998,40406817010690,2012,1895,1.4,10.6
295705540489998,40406817010690,2012,1896,1.08,10.6
295705540489998,40406817010690,2012,1897,0.95,10.6
295705540489998,40406817010690,2012,1898,1.22,10.6
295705540489998,40406817010690,2012,1899,0.87,10.6
295705540489998,40406817010690,2012,1900,0.84,10.6
295705540489998,40406817010690,2012,1901,1.09,10.6
295705540489998,40406817010690,2012,1902,1.04,10.6
295705540489998,40406817010690,2012,1903,1.04,10.6
295705540489998,40406817010690,2012,1904,1.15,10.6
295705540489998,40406817010690,2012,1905,0.98,10.6
295705540489998,40406817010690,2012,1906,1.04,10.6
295705540489998,40406817010690,2012,1907,1.25,10.6
295705540489998,40406817010690,2012,1908,1.09,10.6
295705540489998,40406817010690,2012,1909,1.26,10.6
295705540489998,40406817010690,2012,1910,1.13,10.6
295705540489998,40406817010690,2012,1911,1.3,10.6
295705540489998,40406817010690,2012,1912,1.31,10.6
295705540489998,40406817010690,2012,1913,1.2,10.6
295705540489998,40406817010690,2012,1914,1.15,10.6
295705540489998,40406817010690,2012,1915,1.08,10.6
295705540489998,40406817010690,2012,1916,0.98,10.6
295705540489998,40406817010690,2012,1917,0.97,10.6
295705540489998,40406817010690,2012,1918,1.15,10.6
295705540489998,40406817010690,2012,1919,1.04,10.6
295705540489998,40406817010690,2012,1920,1.08,10.6
295705540489998,40406817010690,2012,1921,1.32,10.6
295705540489998,40406817010690,2012,1922,1.16,10.6
295705540489998,40406817010690,2012,1923,1.22,10.6
295705540489998,40406817010690,2012,1924,1.12,10.6
295705540489998,40406817010690,2012,1925,1.22,10.6
295705540489998,40406817010690,2012,1926,1.19,10.6
295705540489998,40406817010690,2012,1927,1.01,10.6
295705540489998,40406817010690,2012,1928,1.28,10.6
295705540489998,40406817010690,2012,1929,1.21,10.6
295705540489998,40406817010690,2012,1930,1.21,10.6
295705540489998,40406817010690,2012,1931,0.87,10.6
295705540489998,40406817010690,2012,1932,0.94,10.6
295705540489998,40406817010690,2012,1933,0.69,10.6
295705540489998,40406817010690,2012,1934,0.95,10.6
295705540489998,40406817010690,2012,1935,1.12,10.6
295705540489998,40406817010690,2012,1936,1.08,10.6
295705540489998,40406817010690,2012,1937,1.27,10.6
295705540489998,40406817010690,2012,1938,1.42,10.6
295705540489998,40406817010690,2012,1939,1.42,10.6
295705540489998,40406817010690,2012,1940,1.27,10.6
295705540489998,40406817010690,2012,1941,1.07,10.6
295705540489998,40406817010690,2012,1942,1.19,10.6
295705540489998,40406817010690,2012,1943,1.17,10.6
295705540489998,40406817010690,2012,1944,1.31,10.6
295705540489998,40406817010690,2012,1945,1.19,10.6
295705540489998,40406817010690,2012,1946,1.14,10.6
295705540489998,40406817010690,2012,1947,1.26,10.6
295705540489998,40406817010690,2012,1948,1.22,10.6
295705540489998,40406817010690,2012,1949,0.97,10.6
295705540489998,40406817010690,2012,1950,1.23,10.6
295705540489998,40406817010690,2012,1951,1.25,10.6
295705540489998,40406817010690,2012,1952,1.05,10.6
295705540489998,40406817010690,2012,1953,0.85,10.6
295705540489998,40406817010690,2012,1954,0.81,10.6
295705540489998,40406817010690,2012,1955,0.79,10.6
295705540489998,40406817010690,2012,1956,0.74,10.6
295705540489998,40406817010690,2012,1957,0.92,10.6
295705540489998,40406817010690,2012,1958,0.84,10.6
295705540489998,40406817010690,2012,1959,0.87,10.6
295705540489998,40406817010690,2012,1960,0.64,10.6
295705540489998,40406817010690,2012,1961,0.69,10.6
295705540489998,40406817010690,2012,1962,0.74,10.6
295705540489998,40406817010690,2012,1963,1,10.6
295705540489998,40406817010690,2012,1964,1.01,10.6
295705540489998,40406817010690,2012,1965,1.05,10.6
295705540489998,40406817010690,2012,1966,0.85,10.6
295705540489998,40406817010690,2012,1967,1.08,10.6
295705540489998,40406817010690,2012,1968,0.96,10.6
295705540489998,40406817010690,2012,1969,0.75,10.6
295705540489998,40406817010690,2012,1970,1.21,10.6
295705540489998,40406817010690,2012,1971,0.82,10.6
295705540489998,40406817010690,2012,1972,0.86,10.6
295705540489998,40406817010690,2012,1973,0.93,10.6
295705540489998,40406817010690,2012,1974,0.94,10.6
295705540489998,40406817010690,2012,1975,0.87,10.6
295705540489998,40406817010690,2012,1976,0.92,10.6
295705540489998,40406817010690,2012,1977,0.64,10.6
295705540489998,40406817010690,2012,1978,0.98,10.6
295705540489998,40406817010690,2012,1979,0.73,10.6
295705540489998,40406817010690,2012,1980,0.94,10.6
295705540489998,40406817010690,2012,1981,0.87,10.6
295705540489998,40406817010690,2012,1982,0.89,10.6
295705540489998,40406817010690,2012,1983,0.88,10.6
295705540489998,40406817010690,2012,1984,0.74,10.6
295705540489998,40406817010690,2012,1985,0.64,10.6
295705540489998,40406817010690,2012,1986,0.71,10.6
295705540489998,40406817010690,2012,1987,0.41,10.6
295705540489998,40406817010690,2012,1988,0.48,10.6
295705540489998,40406817010690,2012,1989,0.26,10.6
295705540489998,40406817010690,2012,1990,0.35,10.6
295705540489998,40406817010690,2012,1991,0.37,10.6
295705540489998,40406817010690,2012,1992,0.4,10.6
295705540489998,40406817010690,2012,1993,0.41,10.6
295705540489998,40406817010690,2012,1994,0.52,10.6
295705540489998,40406817010690,2012,1995,0.69,10.6
295705540489998,40406817010690,2012,1996,0.56,10.6
295705540489998,40406817010690,2012,1997,0.64,10.6
295705540489998,40406817010690,2012,1998,0.76,10.6
295705540489998,40406817010690,2012,1999,0.87,10.6
295705540489998,40406817010690,2012,2000,1.01,10.6
295705540489998,40406817010690,2012,2001,0.73,10.6
295705540489998,40406817010690,2012,2002,0.82,10.6
295705540489998,40406817010690,2012,2003,0.98,10.6
295705540489998,40406817010690,2012,2004,0.81,10.6
295705540489998,40406817010690,2012,2005,0.99,10.6
295705540489998,40406817010690,2012,2006,1.07,10.6
295705540489998,40406817010690,2012,2007,0.9,10.6
295705540489998,40406817010690,2012,2008,1.04,10.6
295705540489998,40406817010690,2012,2009,1.3,10.6
295705540489998,40406817010690,2012,2010,1.37,10.6
295705540489998,40406817010690,2012,2011,1.44,10.6
295705540489998,40406817010690,2012,2012,1.21,10.6
295705564489998,40406874010690,2012,1956,3.5,10.3
295705564489998,40406874010690,2012,1957,4.25,10.3
295705564489998,40406874010690,2012,1958,3.82,10.3
295705564489998,40406874010690,2012,1959,3.19,10.3
295705564489998,40406874010690,2012,1960,3.2,10.3
295705564489998,40406874010690,2012,1961,2.86,10.3
295705564489998,40406874010690,2012,1962,2.15,10.3
295705564489998,40406874010690,2012,1963,2.99,10.3
295705564489998,40406874010690,2012,1964,2.55,10.3
295705564489998,40406874010690,2012,1965,2.34,10.3
295705564489998,40406874010690,2012,1966,1.39,10.3
295705564489998,40406874010690,2012,1967,2.14,10.3
295705564489998,40406874010690,2012,1968,2.09,10.3
295705564489998,40406874010690,2012,1969,1.82,10.3
295705564489998,40406874010690,2012,1970,2.06,10.3
295705564489998,40406874010690,2012,1971,1.61,10.3
295705564489998,40406874010690,2012,1972,1.64,10.3
295705564489998,40406874010690,2012,1973,1.62,10.3
295705564489998,40406874010690,2012,1974,1.65,10.3
295705564489998,40406874010690,2012,1975,1.76,10.3
295705564489998,40406874010690,2012,1976,1.53,10.3
295705564489998,40406874010690,2012,1977,1.88,10.3
295705564489998,40406874010690,2012,1978,1.76,10.3
295705564489998,40406874010690,2012,1979,1.47,10.3
295705564489998,40406874010690,2012,1980,2.23,10.3
295705564489998,40406874010690,2012,1981,2.3,10.3
295705564489998,40406874010690,2012,1982,1.85,10.3
295705564489998,40406874010690,2012,1983,1.44,10.3
295705564489998,40406874010690,2012,1984,1.69,10.3
295705564489998,40406874010690,2012,1985,1.67,10.3
295705564489998,40406874010690,2012,1986,1.74,10.3
295705564489998,40406874010690,2012,1987,1.61,10.3
295705564489998,40406874010690,2012,1988,2.12,10.3
295705564489998,40406874010690,2012,1989,1.46,10.3
295705564489998,40406874010690,2012,1990,1.59,10.3
295705564489998,40406874010690,2012,1991,1.83,10.3
295705564489998,40406874010690,2012,1992,1.62,10.3
295705564489998,40406874010690,2012,1993,1.54,10.3
295705564489998,40406874010690,2012,1994,1.69,10.3
295705564489998,40406874010690,2012,1995,1.8,10.3
295705564489998,40406874010690,2012,1996,1.24,10.3
295705564489998,40406874010690,2012,1997,1.55,10.3
295705564489998,40406874010690,2012,1998,1.23,10.3
295705564489998,40406874010690,2012,1999,1.67,10.3
295705564489998,40406874010690,2012,2000,1.25,10.3
295705564489998,40406874010690,2012,2001,1.35,10.3
295705564489998,40406874010690,2012,2002,1.25,10.3
295705564489998,40406874010690,2012,2003,1.3,10.3
295705564489998,40406874010690,2012,2004,1.05,10.3
295705564489998,40406874010690,2012,2005,0.96,10.3
295705564489998,40406874010690,2012,2006,0.88,10.3
295705564489998,40406874010690,2012,2007,0.89,10.3
295705564489998,40406874010690,2012,2008,1.13,10.3
295705564489998,40406874010690,2012,2009,1.08,10.3
295705564489998,40406874010690,2012,2010,0.97,10.3
295705564489998,40406874010690,2012,2011,0.77,10.3
295705564489998,40406874010690,2012,2012,0.86,10.3
295705565489998,40406874010690,2012,1955,1.25,3.9
295705565489998,40406874010690,2012,1956,1.19,3.9
295705565489998,40406874010690,2012,1957,1.4,3.9
295705565489998,40406874010690,2012,1958,0.94,3.9
295705565489998,40406874010690,2012,1959,1.01,3.9
295705565489998,40406874010690,2012,1960,1.32,3.9
295705565489998,40406874010690,2012,1961,1.01,3.9
295705565489998,40406874010690,2012,1962,0.96,3.9
295705565489998,40406874010690,2012,1963,0.8,3.9
295705565489998,40406874010690,2012,1964,1.11,3.9
295705565489998,40406874010690,2012,1965,0.47,3.9
295705565489998,40406874010690,2012,1966,0.37,3.9
295705565489998,40406874010690,2012,1967,0.62,3.9
295705565489998,40406874010690,2012,1968,0.58,3.9
295705565489998,40406874010690,2012,1969,0.33,3.9
295705565489998,40406874010690,2012,1970,0.38,3.9
295705565489998,40406874010690,2012,1971,0.47,3.9
295705565489998,40406874010690,2012,1972,0.47,3.9
295705565489998,40406874010690,2012,1973,0.37,3.9
295705565489998,40406874010690,2012,1974,0.49,3.9
295705565489998,40406874010690,2012,1975,0.41,3.9
295705565489998,40406874010690,2012,1976,0.45,3.9
295705565489998,40406874010690,2012,1977,0.41,3.9
295705565489998,40406874010690,2012,1978,0.57,3.9
295705565489998,40406874010690,2012,1979,0.45,3.9
295705565489998,40406874010690,2012,1980,0.57,3.9
295705565489998,40406874010690,2012,1981,0.57,3.9
295705565489998,40406874010690,2012,1982,0.76,3.9
295705565489998,40406874010690,2012,1983,0.51,3.9
295705565489998,40406874010690,2012,1984,0.68,3.9
295705565489998,40406874010690,2012,1985,0.78,3.9
295705565489998,40406874010690,2012,1986,0.99,3.9
295705565489998,40406874010690,2012,1987,0.98,3.9
295705565489998,40406874010690,2012,1988,0.75,3.9
295705565489998,40406874010690,2012,1989,0.51,3.9
295705565489998,40406874010690,2012,1990,0.72,3.9
295705565489998,40406874010690,2012,1991,0.59,3.9
295705565489998,40406874010690,2012,1992,0.61,3.9
295705565489998,40406874010690,2012,1993,0.64,3.9
295705565489998,40406874010690,2012,1994,0.55,3.9
295705565489998,40406874010690,2012,1995,0.42,3.9
295705565489998,40406874010690,2012,1996,0.22,3.9
295705565489998,40406874010690,2012,1997,0.42,3.9
295705565489998,40406874010690,2012,1998,0.51,3.9
295705565489998,40406874010690,2012,1999,0.37,3.9
295705565489998,40406874010690,2012,2000,0.33,3.9
295705565489998,40406874010690,2012,2001,0.33,3.9
295705565489998,40406874010690,2012,2002,0.31,3.9
295705565489998,40406874010690,2012,2003,0.29,3.9
295705565489998,40406874010690,2012,2004,0.19,3.9
295705565489998,40406874010690,2012,2005,0.25,3.9
295705565489998,40406874010690,2012,2006,0.25,3.9
295705565489998,40406874010690,2012,2007,0.23,3.9
295705565489998,40406874010690,2012,2008,0.21,3.9
295705565489998,40406874010690,2012,2009,0.16,3.9
295705565489998,40406874010690,2012,2010,0.12,3.9
295705565489998,40406874010690,2012,2011,0.14,3.9
