TRE_CN,PLOT_CN,Year,RW
23T302,733356829290487,2014,0.7
23T302,733356829290487,2015,0.74
23T302,733356829290487,2016,0.74
23T302,733356829290487,2017,0.55
23T302,733356829290487,2018,0.33
23T302,733356829290487,2019,0.32
23T302,733356829290487,2020,0.33
23T302,733356829290487,2021,0.48
23T302,733356829290487,2022,0.44
23T340,667907208126144,1902,0.95
23T340,667907208126144,1903,0.64
23T340,667907208126144,1904,0.59
23T340,667907208126144,1905,0.73
23T340,667907208126144,1906,0.39
23T340,667907208126144,1907,0.33
23T340,667907208126144,1908,0.62
23T340,667907208126144,1909,0.76
23T340,667907208126144,1910,0.86
23T340,667907208126144,1911,0.85
23T340,667907208126144,1912,0.84
23T340,667907208126144,1913,0.7
23T340,667907208126144,1914,0.57
23T340,667907208126144,1915,0.83
23T340,667907208126144,1916,0.56
23T340,667907208126144,1917,0.53
23T340,667907208126144,1918,0.65
23T340,667907208126144,1919,0.69
23T340,667907208126144,1920,0.71
23T340,667907208126144,1921,0.6
23T340,667907208126144,1922,1
23T340,667907208126144,1923,0.89
23T340,667907208126144,1924,0.79
23T340,667907208126144,1925,0.87
23T340,667907208126144,1926,1.07
23T340,667907208126144,1927,0.51
23T340,667907208126144,1928,0.6
23T340,667907208126144,1929,0.85
23T340,667907208126144,1930,0.48
23T340,667907208126144,1931,0.6
23T340,667907208126144,1932,0.32
23T340,667907208126144,1933,0.28
23T340,667907208126144,1934,0.43
23T340,667907208126144,1935,0.62
23T340,667907208126144,1936,0.52
23T340,667907208126144,1937,0.48
23T340,667907208126144,1938,0.31
23T340,667907208126144,1939,0.6
23T340,667907208126144,1940,0.43
23T340,667907208126144,1941,0.63
23T340,667907208126144,1942,0.81
23T340,667907208126144,1943,0.82
23T340,667907208126144,1944,1.45
23T340,667907208126144,1945,1.05
23T340,667907208126144,1946,0.83
23T340,667907208126144,1947,0.5
23T340,667907208126144,1948,1.11
23T340,667907208126144,1949,0.81
23T340,667907208126144,1950,0.71
23T340,667907208126144,1951,0.7
23T340,667907208126144,1952,0.28
23T340,667907208126144,1953,0.64
23T340,667907208126144,1954,0.82
23T340,667907208126144,1955,0.63
23T340,667907208126144,1956,0.34
23T340,667907208126144,1957,0.41
23T340,667907208126144,1958,0.5
23T340,667907208126144,1959,0.51
23T340,667907208126144,1960,0.65
23T340,667907208126144,1961,0.88
23T340,667907208126144,1962,0.78
23T340,667907208126144,1963,0.77
23T340,667907208126144,1964,0.71
23T340,667907208126144,1965,0.64
23T340,667907208126144,1966,0.66
23T340,667907208126144,1967,0.72
23T340,667907208126144,1968,0.99
23T340,667907208126144,1969,0.79
23T340,667907208126144,1970,0.85
23T340,667907208126144,1971,0.93
23T340,667907208126144,1972,0.58
23T340,667907208126144,1973,0.7
23T340,667907208126144,1974,0.8
23T340,667907208126144,1975,2.3
23T340,667907208126144,1976,2.05
23T340,667907208126144,1977,1.66
23T340,667907208126144,1978,0.92
23T340,667907208126144,1979,0.94
23T340,667907208126144,1980,1.01
23T340,667907208126144,1981,1.01
23T340,667907208126144,1982,0.86
23T340,667907208126144,1983,0.9
23T340,667907208126144,1984,0.97
23T340,667907208126144,1985,0.76
23T340,667907208126144,1986,0.97
23T340,667907208126144,1987,0.79
23T340,667907208126144,1988,0.9
23T340,667907208126144,1989,0.1
23T340,667907208126144,1990,0.2
23T340,667907208126144,1991,0.22
23T340,667907208126144,1992,0.21
23T340,667907208126144,1993,0.24
23T340,667907208126144,1994,0.29
23T340,667907208126144,1995,0.5
23T340,667907208126144,1996,0.36
23T340,667907208126144,1997,0.44
23T340,667907208126144,1998,0.54
23T340,667907208126144,1999,0.61
23T340,667907208126144,2000,0.62
23T340,667907208126144,2001,0.45
23T340,667907208126144,2002,0.59
23T340,667907208126144,2003,0.66
23T340,667907208126144,2004,0.67
23T340,667907208126144,2005,0.52
23T340,667907208126144,2006,0.46
23T340,667907208126144,2007,0.4
23T340,667907208126144,2008,0.48
23T340,667907208126144,2009,0.51
23T340,667907208126144,2010,0.56
23T340,667907208126144,2011,0.55
23T340,667907208126144,2012,0.51
23T340,667907208126144,2013,0.51
23T340,667907208126144,2014,0.83
23T340,667907208126144,2015,0.66
23T340,667907208126144,2016,0.8
23T340,667907208126144,2017,0.67
23T340,667907208126144,2018,0.87
23T340,667907208126144,2019,0.8
23T340,667907208126144,2020,0.67
23T340,667907208126144,2021,0.55
23T340,667907208126144,2022,0.71
23T377,667907011126144,1863,0.21
23T377,667907011126144,1864,0.37
23T377,667907011126144,1865,0.81
23T377,667907011126144,1866,0.8
23T377,667907011126144,1867,0.78
23T377,667907011126144,1868,0.48
23T377,667907011126144,1869,0.56
23T377,667907011126144,1870,0.69
23T377,667907011126144,1871,0.78
23T377,667907011126144,1872,0.94
23T377,667907011126144,1873,0.72
23T377,667907011126144,1874,0.77
23T377,667907011126144,1875,0.59
23T377,667907011126144,1876,0.6
23T377,667907011126144,1877,0.6
23T377,667907011126144,1878,0.56
23T377,667907011126144,1879,0.68
23T377,667907011126144,1880,0.69
23T377,667907011126144,1881,0.54
23T377,667907011126144,1882,0.6
23T377,667907011126144,1883,0.58
23T377,667907011126144,1884,0.53
23T377,667907011126144,1885,0.58
23T377,667907011126144,1886,0.7
23T377,667907011126144,1887,0.87
23T377,667907011126144,1888,0.79
23T377,667907011126144,1889,0.95
23T377,667907011126144,1890,1
23T377,667907011126144,1891,0.82
23T377,667907011126144,1892,0.83
23T377,667907011126144,1893,0.83
23T377,667907011126144,1894,1.03
23T377,667907011126144,1895,0.67
23T377,667907011126144,1896,0.64
23T377,667907011126144,1897,0.6
23T377,667907011126144,1898,0.73
23T377,667907011126144,1899,0.65
23T377,667907011126144,1900,0.42
23T377,667907011126144,1901,0.61
23T377,667907011126144,1902,0.45
23T377,667907011126144,1903,0.65
23T377,667907011126144,1904,0.6
23T377,667907011126144,1905,0.64
23T377,667907011126144,1906,0.54
23T377,667907011126144,1907,0.53
23T377,667907011126144,1908,0.7
23T377,667907011126144,1909,0.77
23T377,667907011126144,1910,0.7
23T377,667907011126144,1911,0.83
23T377,667907011126144,1912,0.75
23T377,667907011126144,1913,0.76
23T377,667907011126144,1914,0.68
23T377,667907011126144,1915,0.33
23T377,667907011126144,1916,0.3
23T377,667907011126144,1917,0.29
23T377,667907011126144,1918,0.26
23T377,667907011126144,1919,0.25
23T377,667907011126144,1920,0.28
23T377,667907011126144,1921,0.32
23T377,667907011126144,1922,0.5
23T377,667907011126144,1923,0.45
23T377,667907011126144,1924,0.55
23T377,667907011126144,1925,0.45
23T377,667907011126144,1926,0.7
23T377,667907011126144,1927,0.63
23T377,667907011126144,1928,0.75
23T377,667907011126144,1929,0.7
23T377,667907011126144,1930,0.64
23T377,667907011126144,1931,0.76
23T377,667907011126144,1932,0.62
23T377,667907011126144,1933,0.62
23T377,667907011126144,1934,0.82
23T377,667907011126144,1935,0.91
23T377,667907011126144,1936,0.85
23T377,667907011126144,1937,0.9
23T377,667907011126144,1938,0.95
23T377,667907011126144,1939,0.84
23T377,667907011126144,1940,0.81
23T377,667907011126144,1941,0.91
23T377,667907011126144,1942,0.73
23T377,667907011126144,1943,0.79
23T377,667907011126144,1944,0.73
23T377,667907011126144,1945,0.72
23T377,667907011126144,1946,0.72
23T377,667907011126144,1947,0.63
23T377,667907011126144,1948,0.56
23T377,667907011126144,1949,0.7
23T377,667907011126144,1950,0.62
23T377,667907011126144,1951,0.63
23T377,667907011126144,1952,0.66
23T377,667907011126144,1953,0.68
23T377,667907011126144,1954,0.67
23T377,667907011126144,1955,0.79
23T377,667907011126144,1956,0.82
23T377,667907011126144,1957,0.88
23T377,667907011126144,1958,1.05
23T377,667907011126144,1959,1.05
23T377,667907011126144,1960,1.03
23T377,667907011126144,1961,0.91
23T377,667907011126144,1962,1.08
23T377,667907011126144,1963,1.35
23T377,667907011126144,1964,1.27
23T377,667907011126144,1965,1.33
23T377,667907011126144,1966,1.3
23T377,667907011126144,1967,1.08
23T377,667907011126144,1968,1.15
23T377,667907011126144,1969,1.51
23T377,667907011126144,1970,1.47
23T377,667907011126144,1971,1.47
23T377,667907011126144,1972,1.35
23T377,667907011126144,1973,1.37
23T377,667907011126144,1974,1.29
23T377,667907011126144,1975,1.27
23T377,667907011126144,1976,1.21
23T377,667907011126144,1977,1.15
23T377,667907011126144,1978,1.36
23T377,667907011126144,1979,1.34
23T377,667907011126144,1980,1.47
23T377,667907011126144,1981,1.45
23T377,667907011126144,1982,1.31
23T377,667907011126144,1983,1.39
23T377,667907011126144,1984,1.57
23T377,667907011126144,1985,1.23
23T377,667907011126144,1986,1.34
23T377,667907011126144,1987,1.37
23T377,667907011126144,1988,0.95
23T377,667907011126144,1989,0.88
23T377,667907011126144,1990,0.69
23T377,667907011126144,1991,0.9
23T377,667907011126144,1992,0.9
23T377,667907011126144,1993,1.14
23T377,667907011126144,1994,1.23
23T377,667907011126144,1995,1.06
23T377,667907011126144,1996,1.13
23T377,667907011126144,1997,1.14
23T377,667907011126144,1998,0.8
23T377,667907011126144,1999,0.78
23T377,667907011126144,2000,0.82
23T377,667907011126144,2001,0.55
23T377,667907011126144,2002,0.72
23T377,667907011126144,2003,0.74
23T377,667907011126144,2004,0.69
23T377,667907011126144,2005,0.47
23T377,667907011126144,2006,0.79
23T377,667907011126144,2007,0.62
23T377,667907011126144,2008,0.54
23T377,667907011126144,2009,0.69
23T377,667907011126144,2010,0.63
23T377,667907011126144,2011,0.57
23T377,667907011126144,2012,0.63
23T377,667907011126144,2013,0.65
23T377,667907011126144,2014,0.63
23T377,667907011126144,2015,0.62
23T377,667907011126144,2016,0.65
23T377,667907011126144,2017,0.6
23T377,667907011126144,2018,0.43
23T377,667907011126144,2019,0.43
23T377,667907011126144,2020,0.35
23T377,667907011126144,2021,0.41
23T377,667907011126144,2022,0.36
23T385,670952548126144,1585,0.86
23T385,670952548126144,1586,0.67
23T385,670952548126144,1587,0.52
23T385,670952548126144,1588,0.5
23T385,670952548126144,1589,0.52
23T385,670952548126144,1590,0.46
23T385,670952548126144,1591,0.57
23T385,670952548126144,1592,0.6
23T385,670952548126144,1593,0.5
23T385,670952548126144,1594,0.57
23T385,670952548126144,1595,0.69
23T385,670952548126144,1596,0.7
23T385,670952548126144,1597,0.63
23T385,670952548126144,1598,0.57
23T385,670952548126144,1599,0.71
23T385,670952548126144,1600,0.74
23T385,670952548126144,1601,0.76
23T385,670952548126144,1602,0.37
23T385,670952548126144,1603,0.52
23T385,670952548126144,1604,0.44
23T385,670952548126144,1605,0.59
23T385,670952548126144,1606,0.74
23T385,670952548126144,1607,0.65
23T385,670952548126144,1608,0.64
23T385,670952548126144,1609,0.61
23T385,670952548126144,1610,0.53
23T385,670952548126144,1611,0.43
23T385,670952548126144,1612,0.53
23T385,670952548126144,1613,0.56
23T385,670952548126144,1614,0.43
23T385,670952548126144,1615,0.49
23T385,670952548126144,1616,0.47
23T385,670952548126144,1617,0.5
23T385,670952548126144,1618,0.49
23T385,670952548126144,1619,0.59
23T385,670952548126144,1620,0.58
23T385,670952548126144,1621,0.63
23T385,670952548126144,1622,0.61
23T385,670952548126144,1623,0.54
23T385,670952548126144,1624,0.58
23T385,670952548126144,1625,0.61
23T385,670952548126144,1626,0.56
23T385,670952548126144,1627,0.55
23T385,670952548126144,1628,0.45
23T385,670952548126144,1629,0.39
23T385,670952548126144,1630,0.39
23T385,670952548126144,1631,0.37
23T385,670952548126144,1632,0.39
23T385,670952548126144,1633,0.38
23T385,670952548126144,1634,0.45
23T385,670952548126144,1635,0.53
23T385,670952548126144,1636,0.67
23T385,670952548126144,1637,0.79
23T385,670952548126144,1638,0.85
23T385,670952548126144,1639,0.77
23T385,670952548126144,1640,0.93
23T385,670952548126144,1641,0.72
23T385,670952548126144,1642,0.53
23T385,670952548126144,1643,0.46
23T385,670952548126144,1644,0.49
23T385,670952548126144,1645,0.52
23T385,670952548126144,1646,0.52
23T385,670952548126144,1647,0.55
23T385,670952548126144,1648,0.64
23T385,670952548126144,1649,0.76
23T385,670952548126144,1650,0.92
23T385,670952548126144,1651,0.9
23T385,670952548126144,1652,0.79
23T385,670952548126144,1653,0.63
23T385,670952548126144,1654,0.57
23T385,670952548126144,1655,0.69
23T385,670952548126144,1656,0.73
23T385,670952548126144,1657,0.68
23T385,670952548126144,1658,0.82
23T385,670952548126144,1659,1.1
23T385,670952548126144,1660,0.68
23T385,670952548126144,1661,0.61
23T385,670952548126144,1662,0.74
23T385,670952548126144,1663,0.82
23T385,670952548126144,1664,0.91
23T385,670952548126144,1665,0.96
23T385,670952548126144,1666,0.88
23T385,670952548126144,1667,0.48
23T385,670952548126144,1668,0.51
23T385,670952548126144,1669,0.45
23T385,670952548126144,1670,0.37
23T385,670952548126144,1671,0.47
23T385,670952548126144,1672,0.62
23T385,670952548126144,1673,0.69
23T385,670952548126144,1674,0.72
23T385,670952548126144,1675,0.77
23T385,670952548126144,1676,0.45
23T385,670952548126144,1677,0.55
23T385,670952548126144,1678,0.4
23T385,670952548126144,1679,0.35
23T385,670952548126144,1680,0.35
23T385,670952548126144,1681,0.37
23T385,670952548126144,1682,0.36
23T385,670952548126144,1683,0.4
23T385,670952548126144,1684,0.32
23T385,670952548126144,1685,0.35
23T385,670952548126144,1686,0.33
23T385,670952548126144,1687,0.36
23T385,670952548126144,1688,0.51
23T385,670952548126144,1689,0.49
23T385,670952548126144,1690,0.59
23T385,670952548126144,1691,0.54
23T385,670952548126144,1692,0.57
23T385,670952548126144,1693,0.42
23T385,670952548126144,1694,0.35
23T385,670952548126144,1695,0.44
23T385,670952548126144,1696,0.38
23T385,670952548126144,1697,0.5
23T385,670952548126144,1698,0.52
23T385,670952548126144,1699,0.48
23T385,670952548126144,1700,0.35
23T385,670952548126144,1701,0.28
23T385,670952548126144,1702,0.24
23T385,670952548126144,1703,0.28
23T385,670952548126144,1704,0.22
23T385,670952548126144,1705,0.3
23T385,670952548126144,1706,0.35
23T385,670952548126144,1707,0.23
23T385,670952548126144,1708,0.2
23T385,670952548126144,1709,0.23
23T385,670952548126144,1710,0.31
23T385,670952548126144,1711,0.34
23T385,670952548126144,1712,0.43
23T385,670952548126144,1713,0.57
23T385,670952548126144,1714,0.64
23T385,670952548126144,1715,0.67
23T385,670952548126144,1716,0.87
23T385,670952548126144,1717,0.98
23T385,670952548126144,1718,1.1
23T385,670952548126144,1719,0.65
23T385,670952548126144,1720,0.62
23T385,670952548126144,1721,0.55
23T385,670952548126144,1722,0.95
23T385,670952548126144,1723,0.97
23T385,670952548126144,1724,0.92
23T385,670952548126144,1725,0.95
23T385,670952548126144,1726,1.01
23T385,670952548126144,1727,0.83
23T385,670952548126144,1728,0.71
23T385,670952548126144,1729,0.57
23T385,670952548126144,1730,0.57
23T385,670952548126144,1731,0.61
23T385,670952548126144,1732,0.66
23T385,670952548126144,1733,0.49
23T385,670952548126144,1734,0.65
23T385,670952548126144,1735,0.64
23T385,670952548126144,1736,0.67
23T385,670952548126144,1737,0.56
23T385,670952548126144,1738,0.74
23T385,670952548126144,1739,0.85
23T385,670952548126144,1740,0.8
23T385,670952548126144,1741,0.58
23T385,670952548126144,1742,0.51
23T385,670952548126144,1743,0.58
23T385,670952548126144,1744,0.68
23T385,670952548126144,1745,0.64
23T385,670952548126144,1746,0.43
23T385,670952548126144,1747,0.72
23T385,670952548126144,1748,0.97
23T385,670952548126144,1749,0.81
23T385,670952548126144,1750,0.83
23T385,670952548126144,1751,0.83
23T385,670952548126144,1752,0.65
23T385,670952548126144,1753,0.66
23T385,670952548126144,1754,0.59
23T385,670952548126144,1755,0.46
23T385,670952548126144,1756,0.45
23T385,670952548126144,1757,0.61
23T385,670952548126144,1758,0.39
23T385,670952548126144,1759,0.65
23T385,670952548126144,1760,0.61
23T385,670952548126144,1761,0.78
23T385,670952548126144,1762,0.9
23T385,670952548126144,1763,0.69
23T385,670952548126144,1764,0.87
23T385,670952548126144,1765,0.82
23T385,670952548126144,1766,0.67
23T385,670952548126144,1767,0.66
23T385,670952548126144,1768,0.61
23T385,670952548126144,1769,0.7
23T385,670952548126144,1770,0.51
23T385,670952548126144,1771,0.64
23T385,670952548126144,1772,0.68
23T385,670952548126144,1773,1.05
23T385,670952548126144,1774,1.07
23T385,670952548126144,1775,0.98
23T385,670952548126144,1776,0.81
23T385,670952548126144,1777,0.72
23T385,670952548126144,1778,0.75
23T385,670952548126144,1779,0.4
23T385,670952548126144,1780,0.36
23T385,670952548126144,1781,0.39
23T385,670952548126144,1782,0.4
23T385,670952548126144,1783,0.4
23T385,670952548126144,1784,0.39
23T385,670952548126144,1785,0.4
23T385,670952548126144,1786,0.46
23T385,670952548126144,1787,0.47
23T385,670952548126144,1788,0.53
23T385,670952548126144,1789,0.51
23T385,670952548126144,1790,0.47
23T385,670952548126144,1791,0.47
23T385,670952548126144,1792,0.44
23T385,670952548126144,1793,0.47
23T385,670952548126144,1794,0.48
23T385,670952548126144,1795,0.49
23T385,670952548126144,1796,0.48
23T385,670952548126144,1797,0.48
23T385,670952548126144,1798,0.64
23T385,670952548126144,1799,0.52
23T385,670952548126144,1800,0.39
23T385,670952548126144,1801,0.53
23T385,670952548126144,1802,0.35
23T385,670952548126144,1803,0.57
23T385,670952548126144,1804,0.6
23T385,670952548126144,1805,0.74
23T385,670952548126144,1806,0.47
23T385,670952548126144,1807,0.44
23T385,670952548126144,1808,0.56
23T385,670952548126144,1809,0.45
23T385,670952548126144,1810,0.47
23T385,670952548126144,1811,0.55
23T385,670952548126144,1812,0.28
23T385,670952548126144,1813,0.29
23T385,670952548126144,1814,0.24
23T385,670952548126144,1815,0.23
23T385,670952548126144,1816,0.2
23T385,670952548126144,1817,0.21
23T385,670952548126144,1818,0.19
23T385,670952548126144,1819,0.19
23T385,670952548126144,1820,0.19
23T385,670952548126144,1821,0.1
23T385,670952548126144,1822,0.16
23T385,670952548126144,1823,0.15
23T385,670952548126144,1824,0.17
23T385,670952548126144,1825,0.12
23T385,670952548126144,1826,0.15
23T385,670952548126144,1827,0.14
23T385,670952548126144,1828,0.12
23T385,670952548126144,1829,0.11
23T385,670952548126144,1830,0.15
23T385,670952548126144,1831,0.16
23T385,670952548126144,1832,0.1
23T385,670952548126144,1833,0.1
23T385,670952548126144,1834,0.11
23T385,670952548126144,1835,0.13
23T385,670952548126144,1836,0.14
23T385,670952548126144,1837,0.1
23T385,670952548126144,1838,0.08
23T385,670952548126144,1839,0.15
23T385,670952548126144,1840,0.18
23T385,670952548126144,1841,0.23
23T385,670952548126144,1842,0.18
23T385,670952548126144,1843,0.15
23T385,670952548126144,1844,0.11
23T385,670952548126144,1845,0.17
23T385,670952548126144,1846,0.18
23T385,670952548126144,1847,0.15
23T385,670952548126144,1848,0.16
23T385,670952548126144,1849,0.18
23T385,670952548126144,1850,0.18
23T385,670952548126144,1851,0.14
23T385,670952548126144,1852,0.15
23T385,670952548126144,1853,0.15
23T385,670952548126144,1854,0.09
23T385,670952548126144,1855,0.12
23T385,670952548126144,1856,0.16
23T385,670952548126144,1857,0.21
23T385,670952548126144,1858,0.17
23T385,670952548126144,1859,0.23
23T385,670952548126144,1860,0.33
23T385,670952548126144,1861,0.2
23T385,670952548126144,1862,0.26
23T385,670952548126144,1863,0.16
23T385,670952548126144,1864,0.11
23T385,670952548126144,1865,0.09
23T385,670952548126144,1866,0.11
23T385,670952548126144,1867,0.09
23T385,670952548126144,1868,0.05
23T385,670952548126144,1869,0.09
23T385,670952548126144,1870,0.13
23T385,670952548126144,1871,0.15
23T385,670952548126144,1872,0.14
23T385,670952548126144,1873,0.11
23T385,670952548126144,1874,0.11
23T385,670952548126144,1875,0.13
23T385,670952548126144,1876,0.11
23T385,670952548126144,1877,0.14
23T385,670952548126144,1878,0.14
23T385,670952548126144,1879,0.18
23T385,670952548126144,1880,0.13
23T385,670952548126144,1881,0.18
23T385,670952548126144,1882,0.16
23T385,670952548126144,1883,0.14
23T385,670952548126144,1884,0.2
23T385,670952548126144,1885,0.15
23T385,670952548126144,1886,0.23
23T385,670952548126144,1887,0.25
23T385,670952548126144,1888,0.21
23T385,670952548126144,1889,0.22
23T385,670952548126144,1890,0.28
23T385,670952548126144,1891,0.24
23T385,670952548126144,1892,0.34
23T385,670952548126144,1893,0.46
23T385,670952548126144,1894,0.41
23T385,670952548126144,1895,0.31
23T385,670952548126144,1896,0.37
23T385,670952548126144,1897,0.51
23T385,670952548126144,1898,0.72
23T385,670952548126144,1899,0.62
23T385,670952548126144,1900,0.69
23T385,670952548126144,1901,0.51
23T385,670952548126144,1902,0.44
23T385,670952548126144,1903,0.49
23T385,670952548126144,1904,0.35
23T385,670952548126144,1905,0.36
23T385,670952548126144,1906,0.42
23T385,670952548126144,1907,0.48
23T385,670952548126144,1908,0.44
23T385,670952548126144,1909,0.45
23T385,670952548126144,1910,0.4
23T385,670952548126144,1911,0.38
23T385,670952548126144,1912,0.36
23T385,670952548126144,1913,0.39
23T385,670952548126144,1914,0.31
23T385,670952548126144,1915,0.28
23T385,670952548126144,1916,0.28
23T385,670952548126144,1917,0.3
23T385,670952548126144,1918,0.24
23T385,670952548126144,1919,0.33
23T385,670952548126144,1920,0.29
23T385,670952548126144,1921,0.32
23T385,670952548126144,1922,0.33
23T385,670952548126144,1923,0.39
23T385,670952548126144,1924,0.48
23T385,670952548126144,1925,0.43
23T385,670952548126144,1926,0.33
23T385,670952548126144,1927,0.51
23T385,670952548126144,1928,0.44
23T385,670952548126144,1929,0.44
23T385,670952548126144,1930,0.57
23T385,670952548126144,1931,0.58
23T385,670952548126144,1932,0.48
23T385,670952548126144,1933,0.7
23T385,670952548126144,1934,0.6
23T385,670952548126144,1935,0.65
23T385,670952548126144,1936,0.73
23T385,670952548126144,1937,0.59
23T385,670952548126144,1938,0.61
23T385,670952548126144,1939,0.58
23T385,670952548126144,1940,0.77
23T385,670952548126144,1941,0.83
23T385,670952548126144,1942,1.15
23T385,670952548126144,1943,1.07
23T385,670952548126144,1944,1
23T385,670952548126144,1945,1.08
23T385,670952548126144,1946,1.36
23T385,670952548126144,1947,1.37
23T385,670952548126144,1948,1.64
23T385,670952548126144,1949,1.54
23T385,670952548126144,1950,0.97
23T385,670952548126144,1951,0.98
23T385,670952548126144,1952,0.91
23T385,670952548126144,1953,1.17
23T385,670952548126144,1954,1.37
23T385,670952548126144,1955,1.25
23T385,670952548126144,1956,1.13
23T385,670952548126144,1957,1.44
23T385,670952548126144,1958,0.74
23T385,670952548126144,1959,0.83
23T385,670952548126144,1960,0.7
23T385,670952548126144,1961,0.43
23T385,670952548126144,1962,0.54
23T385,670952548126144,1963,0.61
23T385,670952548126144,1964,0.77
23T385,670952548126144,1965,1.04
23T385,670952548126144,1966,0.85
23T385,670952548126144,1967,0.91
23T385,670952548126144,1968,0.81
23T385,670952548126144,1969,0.86
23T385,670952548126144,1970,1.06
23T385,670952548126144,1971,1.31
23T385,670952548126144,1972,1.06
23T385,670952548126144,1973,1.02
23T385,670952548126144,1974,1.05
23T385,670952548126144,1975,1.03
23T385,670952548126144,1976,1.19
23T385,670952548126144,1977,0.8
23T385,670952548126144,1978,1.05
23T385,670952548126144,1979,1.01
23T385,670952548126144,1980,0.79
23T385,670952548126144,1981,0.58
23T385,670952548126144,1982,0.51
23T385,670952548126144,1983,0.43
23T385,670952548126144,1984,0.43
23T385,670952548126144,1985,0.53
23T385,670952548126144,1986,0.5
23T385,670952548126144,1987,0.54
23T385,670952548126144,1988,0.58
23T385,670952548126144,1989,0.3
23T385,670952548126144,1990,0.31
23T385,670952548126144,1991,0.31
23T385,670952548126144,1992,0.31
23T385,670952548126144,1993,0.27
23T385,670952548126144,1994,0.27
23T385,670952548126144,1995,0.32
23T385,670952548126144,1996,0.5
23T385,670952548126144,1997,0.51
23T385,670952548126144,1998,0.56
23T385,670952548126144,1999,0.49
23T385,670952548126144,2000,0.6
23T385,670952548126144,2001,0.48
23T385,670952548126144,2002,0.49
23T385,670952548126144,2003,0.6
23T385,670952548126144,2004,0.4
23T385,670952548126144,2005,0.57
23T385,670952548126144,2006,0.46
23T385,670952548126144,2007,0.4
23T385,670952548126144,2008,0.22
23T385,670952548126144,2009,0.16
23T385,670952548126144,2010,0.11
23T385,670952548126144,2011,0.11
23T385,670952548126144,2012,0.12
23T385,670952548126144,2013,0.14
23T385,670952548126144,2014,0.18
23T385,670952548126144,2015,0.11
23T385,670952548126144,2016,0.15
23T385,670952548126144,2017,0.24
23T385,670952548126144,2018,0.13
23T385,670952548126144,2019,0.11
23T385,670952548126144,2020,0.15
23T385,670952548126144,2021,0.17
23T385,670952548126144,2022,0.16
23T416,733356551290487,1873,0.99
23T416,733356551290487,1874,0.87
23T416,733356551290487,1875,1.3
23T416,733356551290487,1876,1.27
23T416,733356551290487,1877,1.21
23T416,733356551290487,1878,1.39
23T416,733356551290487,1879,1.39
23T416,733356551290487,1880,1.33
23T416,733356551290487,1881,1.49
23T416,733356551290487,1882,1.36
23T416,733356551290487,1883,1.49
23T416,733356551290487,1884,1.43
23T416,733356551290487,1885,1.19
23T416,733356551290487,1886,1.56
23T416,733356551290487,1887,1.17
23T416,733356551290487,1888,0.96
23T416,733356551290487,1889,1.17
23T416,733356551290487,1890,0.96
23T416,733356551290487,1891,1.1
23T416,733356551290487,1892,1.14
23T416,733356551290487,1893,1.04
23T416,733356551290487,1894,1.02
23T416,733356551290487,1895,0.66
23T416,733356551290487,1896,0.71
23T416,733356551290487,1897,0.39
23T416,733356551290487,1898,0.63
23T416,733356551290487,1899,0.81
23T416,733356551290487,1900,0.85
23T416,733356551290487,1901,0.85
23T416,733356551290487,1902,0.87
23T416,733356551290487,1903,1.06
23T416,733356551290487,1904,0.88
23T416,733356551290487,1905,1.01
23T416,733356551290487,1906,0.89
23T416,733356551290487,1907,1.03
23T416,733356551290487,1908,1.04
23T416,733356551290487,1909,0.79
23T416,733356551290487,1910,0.82
23T416,733356551290487,1911,0.72
23T416,733356551290487,1912,0.73
23T416,733356551290487,1913,0.84
23T416,733356551290487,1914,0.88
23T416,733356551290487,1915,0.97
23T416,733356551290487,1916,1.07
23T416,733356551290487,1917,0.91
23T416,733356551290487,1918,0.85
23T416,733356551290487,1919,0.92
23T416,733356551290487,1920,1.05
23T416,733356551290487,1921,1.23
23T416,733356551290487,1922,0.93
23T416,733356551290487,1923,0.76
23T416,733356551290487,1924,0.9
23T416,733356551290487,1925,0.76
23T416,733356551290487,1926,0.91
23T416,733356551290487,1927,0.82
23T416,733356551290487,1928,0.99
23T416,733356551290487,1929,0.89
23T416,733356551290487,1930,0.5
23T416,733356551290487,1931,0.39
23T416,733356551290487,1932,0.58
23T416,733356551290487,1933,0.16
23T416,733356551290487,1934,0.43
23T416,733356551290487,1935,0.56
23T416,733356551290487,1936,0.51
23T416,733356551290487,1937,0.63
23T416,733356551290487,1938,0.9
23T416,733356551290487,1939,0.84
23T416,733356551290487,1940,0.97
23T416,733356551290487,1941,1.04
23T416,733356551290487,1942,0.96
23T416,733356551290487,1943,1.03
23T416,733356551290487,1944,0.85
23T416,733356551290487,1945,0.61
23T416,733356551290487,1946,0.75
23T416,733356551290487,1947,0.93
23T416,733356551290487,1948,0.81
23T416,733356551290487,1949,0.85
23T416,733356551290487,1950,0.63
23T416,733356551290487,1951,0.59
23T416,733356551290487,1952,0.71
23T416,733356551290487,1953,0.7
23T416,733356551290487,1954,0.73
23T416,733356551290487,1955,0.72
23T416,733356551290487,1956,0.56
23T416,733356551290487,1957,0.69
23T416,733356551290487,1958,0.73
23T416,733356551290487,1959,0.64
23T416,733356551290487,1960,0.59
23T416,733356551290487,1961,0.6
23T416,733356551290487,1962,0.4
23T416,733356551290487,1963,0.59
23T416,733356551290487,1964,0.58
23T416,733356551290487,1965,0.58
23T416,733356551290487,1966,0.49
